CaseID$,CNTYNAME,STATE,FIPST,FIPCNT,ADVCHBD,SEVADV,ALLOTHER,AMERBAPA,ARMENIAN,ASSEMBGD,CPRIMBAP,FREEWBAP,GENBAP,NEGROBAP,NBAPT,PRIMBAP,REGBAP,SOUTHBAP,UNITBAP,UNBAPAM,DUNKCON,DUNKPROG,BUDDHIST,CHCHRIST,CHCHRSCI,CHGOD,CHGODCH,CHGODNA,NAZARENE,CHBRETH,CONGREG,DISCIPLE,EASTORTH,RUSSORTH,EVANREF,EVANCHR,EVANCONG,EVANAUG,EVANUNIT,FEDERATE,FRIENFOU,FRIENORT,GRKORTHH,JEWISH,CJCLDS,LDSREORG,LUTHAMER,LUTHAUG,LUTHSOUM,LUTHFREE,LUTHWISC,LUTHNORW,LUTHMO,LUTHUNDA,LUTHUNIT,LUTHUNAM,MENNON,AME,AMEZION,COLMETH,METHEPIS,METHEPS,METHPROT,POLISH,CUMBPRES,PRESBUS,PRESBUSA,UNITPRES,PROTEPIS,CHRREF,REFAMER,CATHOLIC,SALVARMY,SCANDEV,UNITAR,UNTBRCHR,UNIVER,REFEPISC
79,PINAL,ARIZONA,4,11,0,0,152,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,1021,0,29,0,0,6198,0,0,0,0,0,0
80,SANTA CRUZ,ARIZONA,4,12,0,0,251,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,262,0,0,6070,0,0,0,0,0,0
81,YAVAPAI,ARIZONA,4,13,0,0,792,0,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,374,0,0,0,0,59,0,289,0,0,5010,0,0,0,0,0,0
82,YUMA,ARIZONA,4,14,0,0,640,0,0,0,0,0,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,189,0,238,0,0,3667,0,0,0,0,0,0
83,ARKANSAS,ARKANSAS,5,1,0,0,1423,309,0,40,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,2045,0,0,0,70,0,0,15,0,0,334,0,0,0,0,0,0
84,ASHLEY,ARKANSAS,5,2,0,0,155,75,0,56,0,0,0,3574,0,0,0,1622,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,2645,239,0,1523,0,0,0,84,0,0,0,0,0,36,0,0,0,0,0,0
85,BAXTER,ARKANSAS,5,3,0,0,150,65,0,72,0,0,0,0,0,0,0,315,0,0,0,0,0,171,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,458,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
86,BENTON,ARKANSAS,5,4,0,0,889,765,0,268,0,0,0,0,0,0,0,1542,0,0,0,0,0,418,0,0,0,0,0,0,0,811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2103,0,0,0,0,821,0,0,0,0,96,0,0,0,0,0,0
87,BOONE,ARKANSAS,5,5,0,0,256,145,0,159,0,0,0,0,0,0,0,918,0,0,0,0,0,35,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,0,0,0,0,437,0,0,0,0,88,0,0,0,0,0,0
88,BRADLEY,ARKANSAS,5,6,0,0,232,326,0,107,0,0,0,874,0,0,0,2065,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,378,0,0,764,0,0,0,523,0,0,0,0,0,25,0,0,0,0,0,0
89,CALHOUN,ARKANSAS,5,7,0,0,142,595,0,96,0,0,0,1146,0,0,0,301,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,CARROLL,ARKANSAS,5,8,0,0,28,0,0,140,0,0,0,0,0,0,0,482,0,0,0,0,0,39,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,80,0,35,0,0,26,0,0,0,0,0,0
91,CHICOT,ARKANSAS,5,9,0,0,191,0,0,93,0,0,0,3335,0,0,0,246,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,589,32,0,440,0,0,0,375,0,0,45,0,0,484,0,0,0,0,0,0
92,CLARK,ARKANSAS,5,10,0,0,219,570,0,39,0,0,0,3338,0,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345,0,108,0,2374,0,0,0,379,130,0,0,0,0,16,0,0,0,0,0,0
93,CLAY,ARKANSAS,5,11,0,0,769,735,0,0,0,0,0,0,0,0,0,1202,0,0,0,0,0,431,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,0,0,0,133,0,0,0,0,77,0,0,0,0,0,0
94,CLEBURNE,ARKANSAS,5,12,0,0,707,97,0,21,0,0,0,0,0,0,0,464,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,CLEVELAND,ARKANSAS,5,13,0,0,442,1267,0,113,0,0,0,696,0,0,0,389,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,33,0,0,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,COLUMBIA,ARKANSAS,5,14,0,0,982,2446,0,12,0,0,0,2343,0,0,0,388,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,0,1144,0,1378,0,0,0,87,0,0,0,0,0,17,0,0,0,0,0,0
97,CONWAY,ARKANSAS,5,15,0,0,336,1087,0,177,0,0,0,2557,0,0,0,147,0,0,0,0,0,529,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,331,0,1119,0,0,0,25,0,0,0,0,0,945,0,0,0,0,0,0
98,CRAIGHEAD,ARKANSAS,5,16,0,0,414,1055,0,264,0,0,0,780,0,0,0,3667,0,0,0,0,0,1217,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,53,0,3953,0,0,0,400,0,0,116,0,0,503,0,0,0,0,0,0
99,CRAWFORD,ARKANSAS,5,17,0,0,424,232,0,308,0,0,0,265,0,0,0,447,0,0,0,0,0,152,0,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,782,0,0,0,50,504,0,125,0,0,87,0,0,0,0,0,0
100,CRITTENDEN,ARKANSAS,5,18,0,0,332,0,0,13,0,0,0,5294,0,0,0,550,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,60,572,0,1065,0,0,0,122,0,0,0,0,0,91,0,0,0,0,0,0
101,CROSS,ARKANSAS,5,19,0,0,54,262,0,237,0,0,0,2889,0,0,0,875,0,0,0,0,0,162,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,25,1158,0,1427,0,0,0,151,0,0,10,0,0,99,0,0,0,0,0,0
102,DALLAS,ARKANSAS,5,20,0,0,177,567,0,158,0,0,0,923,0,0,0,1013,0,0,0,0,0,16,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,0,119,0,1679,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0
103,DESHA,ARKANSAS,5,21,0,0,0,50,0,35,0,0,0,5583,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,625,27,0,884,0,0,0,140,0,0,32,0,0,133,0,0,0,0,0,0
104,DREW,ARKANSAS,5,22,0,0,328,177,0,126,0,0,0,2870,0,0,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,650,0,0,800,0,0,0,462,108,0,0,0,0,0,0,0,0,0,0,0
105,FAULKNER,ARKANSAS,5,23,0,0,751,1386,0,98,0,0,0,1435,0,0,0,916,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,223,0,1994,0,0,0,145,0,0,0,0,0,796,0,0,0,0,0,0
106,FRANKLIN,ARKANSAS,5,24,0,0,661,266,0,70,0,0,0,43,0,0,0,1001,0,0,0,0,0,28,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,664,0,0,0,95,122,0,0,0,0,568,0,0,0,0,0,0
107,FULTON,ARKANSAS,5,25,0,0,271,75,0,41,0,0,0,120,0,0,0,554,0,0,0,0,0,455,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,48,0,18,0,0,0,0,0,0,0,0,0
108,GARLAND,ARKANSAS,5,26,0,0,933,1118,0,90,0,0,0,1251,0,0,0,793,0,0,0,0,0,120,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,180,530,0,2897,0,0,0,540,97,0,82,0,0,426,0,0,0,0,0,0
109,GRANT,ARKANSAS,5,27,0,0,85,2457,0,76,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
110,GREENE,ARKANSAS,5,28,0,0,534,482,0,79,0,0,0,0,0,0,0,3349,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,3305,0,0,0,72,0,0,0,0,0,319,0,0,0,0,0,0
111,HEMPSTEAD,ARKANSAS,5,29,0,0,371,2178,0,200,0,0,0,3524,0,0,0,1006,0,0,0,0,0,225,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,32,2473,0,2511,0,0,0,409,0,0,57,0,0,66,0,0,0,0,0,0
112,HOT SPRING,ARKANSAS,5,30,0,0,314,1203,0,293,0,0,0,887,0,0,0,689,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,35,0,1257,0,0,0,167,30,0,0,0,0,10,0,0,0,0,0,0
113,HOWARD,ARKANSAS,5,31,0,0,307,1301,0,50,0,0,0,309,0,0,0,769,0,0,0,0,0,775,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1979,0,894,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
114,INDEPENDENCE,ARKANSAS,5,32,0,0,721,534,0,23,0,0,0,130,0,0,0,896,0,0,0,0,0,398,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,2093,0,0,0,161,31,0,151,0,0,18,0,0,0,0,0,0
115,IZARD,ARKANSAS,5,33,0,0,590,311,0,25,0,0,0,338,0,0,0,485,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,580,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0
116,JACKSON,ARKANSAS,5,34,0,0,257,309,0,166,0,0,0,422,0,0,0,854,0,0,0,0,0,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,73,0,1448,0,0,0,111,17,0,98,0,0,52,0,0,0,0,0,0
117,JEFFERSON,ARKANSAS,5,35,0,0,878,582,0,0,0,0,0,15654,0,0,0,3449,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3148,940,532,0,3598,0,0,0,1095,34,0,374,0,0,1064,0,0,0,0,0,0
118,JOHNSON,ARKANSAS,5,36,0,0,287,49,0,181,0,0,0,211,0,0,0,838,0,0,0,0,0,431,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1071,0,0,0,0,590,0,0,0,0,256,0,0,0,0,0,0
119,LAFAYETTE,ARKANSAS,5,37,0,0,430,747,0,0,0,0,0,2754,0,0,0,407,0,0,0,0,0,11,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,1132,0,0,0,104,0,0,0,0,0,11,0,0,0,0,0,0
120,LAWRENCE,ARKANSAS,5,38,0,0,338,258,0,128,0,0,0,427,0,0,0,647,0,0,0,0,0,690,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,74,0,0,1143,0,0,0,140,0,0,0,0,0,99,0,0,0,0,0,0
121,LEE,ARKANSAS,5,39,0,0,640,294,0,0,0,0,0,8263,0,0,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,36,194,0,1169,0,0,0,34,0,0,122,0,0,39,0,0,0,0,0,0
122,LINCOLN,ARKANSAS,5,40,0,0,370,476,0,20,0,0,0,3403,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,833,0,0,181,0,0,0,133,0,0,0,0,0,18,0,0,0,0,0,0
123,LITTLE RIVER,ARKANSAS,5,41,0,0,120,144,0,32,0,0,0,1171,0,0,0,508,0,0,0,0,0,51,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,36,203,0,1754,0,0,0,201,0,0,76,0,0,10,0,0,0,0,0,0
124,LOGAN,ARKANSAS,5,42,0,0,532,80,0,621,0,0,0,100,0,0,0,2740,0,0,0,0,0,201,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1776,0,0,0,0,63,0,0,0,0,2206,0,0,0,0,0,0
125,LONOKE,ARKANSAS,5,43,0,0,477,720,0,113,0,0,0,2025,0,0,0,1642,0,0,0,0,0,169,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,154,212,0,1689,0,0,0,140,24,0,0,0,0,80,0,0,0,0,0,0
126,MADISON,ARKANSAS,5,44,0,0,329,110,0,88,0,0,0,87,0,0,0,94,0,0,0,0,0,176,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0
127,MARION,ARKANSAS,5,45,0,0,146,161,0,208,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,MILLER,ARKANSAS,5,46,0,0,1283,201,0,189,0,0,0,2497,0,0,0,2128,0,0,0,0,0,125,0,0,0,0,0,0,0,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,9,879,0,2122,0,0,0,360,0,0,0,0,0,331,0,0,0,0,0,0
129,MISSISSIPPI,ARKANSAS,5,47,0,0,841,208,0,339,0,0,0,2969,0,0,0,3763,0,0,0,0,0,141,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,0,561,0,2896,0,0,0,336,0,0,69,0,0,186,0,0,0,0,0,0
130,MONROE,ARKANSAS,5,48,0,0,162,317,0,125,0,0,0,4239,0,0,0,226,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,56,620,0,1044,0,0,0,247,44,0,14,0,0,148,0,0,0,0,0,0
131,MONTGOMERY,ARKANSAS,5,49,0,0,295,182,0,0,0,0,0,126,0,0,0,374,0,0,0,0,0,85,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0
132,NEVADA,ARKANSAS,5,50,0,0,556,772,0,145,0,0,0,1449,0,0,0,365,0,0,0,0,0,302,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,395,0,1264,0,0,0,110,0,0,0,0,0,11,0,0,0,0,0,0
133,NEWTON,ARKANSAS,5,51,0,0,116,0,0,64,0,0,0,67,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,OUACHITA,ARKANSAS,5,52,0,0,588,475,0,266,0,0,0,4745,0,0,0,1389,0,0,0,0,0,174,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3172,82,333,0,2980,0,0,0,31,53,0,56,0,0,124,0,0,0,0,0,0
135,PERRY,ARKANSAS,5,53,0,0,0,93,0,25,0,0,0,111,0,0,0,748,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,581,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0
136,PHILLIPS,ARKANSAS,5,54,0,0,526,238,0,52,0,0,0,18071,0,0,0,277,0,0,0,0,0,153,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138,323,396,0,1552,0,0,0,465,0,0,417,0,0,381,0,0,0,0,0,0
137,PIKE,ARKANSAS,5,55,0,0,119,583,0,71,0,0,0,655,0,0,0,392,0,0,0,0,0,323,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,59,0,606,0,0,0,75,0,0,0,0,0,5,0,0,0,0,0,0
138,POINSETT,ARKANSAS,5,56,0,0,519,81,0,98,0,0,0,2448,0,0,0,703,0,0,0,0,0,83,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,197,0,1804,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0
139,POLK,ARKANSAS,5,57,0,0,414,81,0,58,0,0,0,28,0,0,0,1199,0,0,0,0,0,83,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0,0,118,44,0,0,0,0,199,0,0,0,0,0,0
140,POPE,ARKANSAS,5,58,0,0,1249,91,0,1005,0,0,0,601,0,0,0,852,0,0,0,0,0,104,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,35,0,1108,0,0,0,0,364,0,0,0,0,278,0,0,0,0,0,0
141,PRAIRIE,ARKANSAS,5,59,0,0,470,597,0,67,0,0,0,1201,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,895,0,0,0,91,16,0,47,0,0,317,0,0,0,0,0,0
142,PULASKI,ARKANSAS,5,60,0,0,7150,555,0,436,0,0,0,9250,0,0,0,4723,0,0,0,0,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2809,2100,1626,0,8592,0,0,0,3219,145,0,1663,0,0,4890,0,0,0,0,0,0
143,RANDOLPH,ARKANSAS,5,61,0,0,246,0,0,0,0,0,0,43,0,0,0,658,0,0,0,0,0,979,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,8,0,0,0,0,529,0,0,0,0,0,0
144,SALINE,ARKANSAS,5,63,0,0,184,1431,0,107,0,0,0,193,0,0,0,1538,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1400,0,0,0,0,142,0,0,0,0,20,0,0,0,0,0,0
145,SCOTT,ARKANSAS,5,64,0,0,238,14,0,167,0,0,0,91,0,0,0,1043,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
146,SEARCY,ARKANSAS,5,65,0,0,58,80,0,176,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,SEBASTIAN,ARKANSAS,5,66,0,0,2745,534,0,552,0,0,0,1036,0,0,0,7496,0,0,0,0,0,576,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,331,0,5797,0,0,0,937,614,0,582,0,0,2469,0,0,0,0,0,0
148,SEVIER,ARKANSAS,5,67,0,0,313,601,0,20,0,0,0,282,0,0,0,697,0,0,0,0,0,83,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988,0,0,0,179,0,0,0,0,0,39,0,0,0,0,0,0
149,SHARP,ARKANSAS,5,68,0,0,227,313,0,6,0,0,0,0,0,0,0,67,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,168,0,0,0,0,50,0,0,0,0,19,0,0,0,0,0,0
150,ST FRANCIS,ARKANSAS,5,62,0,0,527,159,0,0,0,0,0,9480,0,0,0,850,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,18,790,0,1088,0,0,0,269,0,0,233,0,0,75,0,0,0,0,0,0
151,STONE,ARKANSAS,5,69,0,0,38,353,0,17,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,UNION,ARKANSAS,5,70,0,0,1238,245,0,375,0,0,0,6560,0,0,0,3070,0,0,0,0,0,104,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,22,569,0,4033,0,0,0,538,0,0,160,0,0,268,0,0,0,0,0,0
153,UNKNOWN COUNTY,ARKANSAS,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,VAN BUREN,ARKANSAS,5,71,0,0,418,237,0,50,0,0,0,79,0,0,0,258,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,WASHINGTON,ARKANSAS,5,72,0,0,1007,883,0,292,0,0,0,228,0,0,0,1578,0,0,0,0,0,627,0,0,0,0,0,0,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2317,0,0,0,259,792,0,201,0,0,494,0,0,0,0,0,0
156,WHITE,ARKANSAS,5,73,0,0,1346,1842,0,243,0,0,0,604,0,0,0,1496,0,0,0,0,0,892,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,293,0,3936,0,0,0,0,41,0,25,0,0,34,0,0,0,0,0,0
157,WOODRUFF,ARKANSAS,5,74,0,0,300,149,0,45,0,0,0,2504,0,0,0,241,0,0,0,0,0,75,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,25,70,0,1760,0,0,0,92,4,0,0,0,0,42,0,0,0,0,0,0
